-7.999999999999999334e-01,4.799999999999999822e-01,1.050000000000000044e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.000002331017297408e-01,4.797355563109231280e-01,1.050000000000000044e+00,9.999996114970410854e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.814793060466989509e-04
-8.000009324061958527e-01,4.794711134437434907e-01,1.049999999999999822e+00,9.999984459884659893e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.762957927178760743e-03
-8.000020979112240083e-01,4.792066722203553453e-01,1.049999999999999822e+00,9.999965034751805426e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.644435178482079912e-03
-8.000037296131916609e-01,4.789422334626483035e-01,1.050000000000000044e+00,9.999937839586939825e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.525910375043615676e-03
-8.000058275070280889e-01,4.786777979925039284e-01,1.049999999999999822e+00,9.999902874411193965e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.407382831951924505e-03
-8.000083915862126194e-01,4.784133666317940681e-01,1.050000000000000044e+00,9.999860139251736113e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.288851864297689637e-03
-8.000114218427760715e-01,4.781489402023772484e-01,1.050000000000000044e+00,9.999809634141771930e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.170316787174258411e-03
-8.000149182673003123e-01,4.778845195260968959e-01,1.050000000000000044e+00,9.999751359120543359e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.051776915678167022e-03
-8.000188808489187009e-01,4.776201054247788402e-01,1.050000000000000044e+00,9.999685314233330846e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.933231564909680456e-03
-8.000233095753149781e-01,4.773556987202278723e-01,1.050000000000000044e+00,9.999611499531452230e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.814680049973318970e-03
-8.000282044327247100e-01,4.770913002342263010e-01,1.050000000000000044e+00,9.999529915072261632e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.696121685978395868e-03
-8.000335654059345103e-01,4.768269107885307889e-01,1.050000000000000044e+00,9.999440560919150567e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.057755578803954051e-02
-8.000393924782828181e-01,4.765625312048696882e-01,1.049999999999999822e+00,9.999343437141546831e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.145898167127724042e-02
-8.000456856316583432e-01,4.762981623049408197e-01,1.049999999999999822e+00,9.999238543814917834e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.234039865081837037e-02
-8.000524448465019534e-01,4.760338049104090308e-01,1.050000000000000044e+00,9.999125881020766160e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.322180604179671627e-02
-8.000596701018061196e-01,4.757694598429029753e-01,1.050000000000000266e+00,9.999005448846630673e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.410320315935352335e-02
-8.000673613751143609e-01,4.755051279240133377e-01,1.050000000000000266e+00,9.998877247386087630e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.498458931863801483e-02
-8.000755186425221321e-01,4.752408099752897797e-01,1.050000000000000044e+00,9.998741276738750683e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.586596383480792793e-02
-8.000841418786763803e-01,4.749765068182386640e-01,1.050000000000000044e+00,9.998597537010269765e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.674732602303004650e-02
